Owner's Name,City,Property Location,Block,Lot,Owner's Mailing Address,Sq. Ft.,Yr. Built,Building Class,Prior Block,Prior Lot,Land Desc,Building Desc,Acreage,Taxes 1,Deed Book,Deed Page,Sale Price,NU Code,Ratio,Type/Use,Land Assmnt,Building Assmnt,Exempt,Total Assmnt,Assessed,Year,Latitude,Longitude,Neigh,VCS,StyDesc,Style,Join
JCM XXIII ELLISON CV20 LLC,Paterson,605 MADISON AVE,3420,13,"175 BROADWAY,1ST FL",1129,,37,E0624,9,CONDO UNIT 1,955 SF 4 BDRM,0.0618,4735.61,3880,56,1,3,10580000,6,7500,98300,0,105800,105800,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03420    00013    C001 M
JCM XXIII ELLISON CV20 LLC,Paterson,605 MADISON AVE,3420,13,"175 BROADWAY,1ST FL",608,,37,E0624,9,CONDO UNIT 2,955 SF 4 BDRM,0.0618,4735.61,3880,56,1,3,10580000,6,7500,98300,0,105800,105800,2021,0,0,401,S401,CONDOMINIUM (1 FL.),CM,03420    00013    C002 M
JCM XXIII ELLISON CV20 LLC,Paterson,181 N MAIN STREET,112,3,"175 BROADWAY,1ST FL",1219,,37,A0004,35,CONDO UNIT 1,1219 SF 3 BDRM,0.0574,5975.46,3880,56,1,3,13350000,1,10000,123500,0,133500,133500,2021,0,0,102,S102,CONDOMINIUM (1 FL.),CM,00112    00003    C001 M
JCM XXIII ELLISON CV20 LLC,Paterson,181 N MAIN STREET,112,3,"175 BROADWAY,1ST FL",1219,,37,A0004,35,CONDO UNIT 2,1219 SF 3 BDRM,0.0574,5975.46,3880,56,1,3,13350000,6,10000,123500,0,133500,133500,2021,0,0,102,S102,CONDOMINIUM (1 FL.),CM,00112    00003    C002 M
JCM XXIII ELLISON CV20 LLC,Paterson,181 N MAIN STREET,112,3,"175 BROADWAY,1ST FL",632,,37,A0004,35,CONDO UNIT 3,632 SF 1 BDRM,0.0574,3509.18,3880,56,1,3,7840000,6,5400,73000,0,78400,78400,2021,0,0,102,S102,CONDOMINIUM (1 FL.),CM,00112    00003    C003 M
JCM XXIII ELLISON CV20 LLC,Paterson,84 E MAIN STREET,119,24,"175 BROADWAY,1ST FL",731,,37,A0019,27,CONDO UNIT 1,731 SF 2 BDRM,0.0616,3809.08,3880,56,1,3,8510000,6,5700,79400,0,85100,85100,2021,0,0,103,S103,CONDOMINIUM (1 FL.),CM,00119    00024    C001 M
JCM XXIII ELLISON CV20 LLC,Paterson,84 E MAIN STREET,119,24,"175 BROADWAY,1ST FL",1042,,37,A0019,27,CONDO UNIT 2,1042 SF 3 BDRM,0.0616,5093.69,3880,56,1,3,11380000,6,8200,105600,0,113800,113800,2021,0,0,103,S103,CONDOMINIUM (1 FL.),CM,00119    00024    C002 M
JCM XXIII ELLISON CV20 LLC,Paterson,84 E MAIN STREET,119,24,"175 BROADWAY,1ST FL",1108,,37,A0019,27,CONDO UNIT 3,1108 SF 3 BDRM,0.0616,5357.77,3880,56,1,3,11970000,6,8600,111100,0,119700,119700,2021,0,0,103,S103,CONDOMINIUM (1 FL.),CM,00119    00024    C003 M
JCM XXIII ELLISON CV20 LLC,Paterson,166 N MAIN STREET,113,20,"175 BROADWAY,1ST FL",1129,,37,A0003,5,CONDO UNIT 1,1129 SF 3 BDRM,0.0574,5080.26,3880,56,1,3,11350000,6,12500,101000,0,113500,113500,2021,0,0,141,S141,CONDOMINIUM (1 FL.),CM,00113    00020    C001 M
JCM XXIII ELLISON CV20 LLC,Paterson,166 N MAIN STREET,113,20,"175 BROADWAY,1ST FL",1129,,37,A0003,5,CONDO UNIT 2,1129 SF 3 BDRM,0.0574,5080.26,3880,56,1,3,11350000,6,12500,101000,0,113500,113500,2021,0,0,141,S141,CONDOMINIUM (1 FL.),CM,00113    00020    C002 M
JCM XXIII ELLISON CV20 LLC,Paterson,166 N MAIN STREET,113,20,"175 BROADWAY,1ST FL",592,,37,A0003,5,CONDO UNIT 3,592 SF 1 BDRM,0.0574,2994.44,3880,56,1,3,6690000,6,6300,60600,0,66900,66900,2021,0,0,141,S141,CONDOMINIUM (1 FL.),CM,00113    00020    C003 M
